,text,label,matches
30,"['The', 'next', 'day', 'was', 'exceedingly', 'still', 'and', 'sultry', ',', 'and', 'with', 'nothing', 'special', 'to', 'engage', 'them', ',', 'the', 'Pequod', ""'s"", 'crew', 'could', 'hardly', 'resist', 'the', 'spell', 'of', 'sleep', 'induced', 'by', 'such', 'a', 'vacant', 'sea', '.', 'For', 'this', 'part', 'of', 'the', 'Indian', 'Ocean', 'through', 'which', 'we', 'then', 'were', 'voyaging', 'is', 'not', 'what', 'whalemen', 'call', 'a', 'lively', 'ground', ';', 'that', 'is', ',', 'it', 'affords', 'fewer', 'glimpses', 'of', 'porpoises', ',', 'dolphins', ',', 'flying-fish', ',', 'and', 'other', 'vivacious', 'denizens', 'of', 'more', 'stirring', 'waters', ',', 'than', 'those', 'off', 'the', 'Rio', 'de', 'la', 'Plata', ',', 'or', 'the', 'in-shore', 'ground', 'off', 'Peru', '.', 'It', 'was', 'my', 'turn']",a,[]
31,"['but', 'for', 'that', 'I', 'ask', 'thee', 'not', 'to', 'beware', 'of', 'Starbuck', ';', 'thou', 'wouldst', 'but', 'laugh', ';', 'but', 'let', 'Ahab', 'beware', 'of', 'Ahab', ';', 'beware', 'of', 'thyself', ',', 'old', 'man', '.', ""''"", '``', 'He', 'waxes', 'brave', ',', 'but', 'nevertheless', 'obeys', ';', 'most', 'careful', 'bravery', 'that', '!', ""''"", 'murmured', 'Ahab', ',', 'as', 'Starbuck', 'disappeared', '.', '``', 'What', ""'s"", 'that', 'he', 'said', '--', 'Ahab', 'beware', 'of', 'Ahab', '--', 'there', ""'s"", 'something', 'there', '!', ""''"", 'Then', 'unconsciously', 'using', 'the', 'musket', 'for', 'a', 'staff', ',', 'with', 'an', 'iron', 'brow', 'he', 'paced', 'to', 'and', 'fro', 'in', 'the', 'little', 'cabin', ';', 'but', 'presently', 'the', 'thick', 'plaits']",a,[]
32,"[',', 'not', 'one', 'whaleman', 'in', 'a', 'hundred', 'would', 'venture', 'a', 'lowering', 'for', 'them', '.', 'You', 'may', 'think', 'with', 'what', 'emotions', ',', 'then', ',', 'the', 'seamen', 'beheld', 'this', 'old', 'Oriental', 'perched', 'aloft', 'at', 'such', 'unusual', 'hours', ';', 'his', 'turban', 'and', 'the', 'moon', ',', 'companions', 'in', 'one', 'sky', '.', 'But', 'when', ',', 'after', 'spending', 'his', 'uniform', 'interval', 'there', 'for', 'several', 'successive', 'nights', 'without', 'uttering', 'a', 'single', 'sound', ';', 'when', ',', 'after', 'all', 'this', 'silence', ',', 'his', 'unearthly', 'voice', 'was', 'heard', 'announcing', 'that', 'silvery', ',', 'moon-lit', 'jet', ',', 'every', 'reclining', 'mariner', 'started', 'to', 'his', 'feet', 'as', 'if', 'some', 'winged', 'spirit', 'had', 'lighted', 'in']",a,[]
33,"['have', 'banished', 'the', 'whales', 'from', 'the', 'waters', ',', 'he', 'states', 'as', 'follows', ':', '``', 'On', 'account', 'of', 'their', 'warm', 'bilocular', 'heart', ',', 'their', 'lungs', ',', 'their', 'movable', 'eyelids', ',', 'their', 'hollow', 'ears', ',', 'penem', 'intrantem', 'feminam', 'mammis', 'lactantem', ',', ""''"", 'and', 'finally', ',', '``', 'ex', 'lege', 'naturae', 'jure', 'meritoque', '.', ""''"", 'I', 'submitted', 'all', 'this', 'to', 'my', 'friends', 'Simeon', 'Macey', 'and', 'Charley', 'Coffin', ',', 'of', 'Nantucket', ',', 'both', 'messmates', 'of', 'mine', 'in', 'a', 'certain', 'voyage', ',', 'and', 'they', 'united', 'in', 'the', 'opinion', 'that', 'the', 'reasons', 'set', 'forth', 'were', 'altogether', 'insufficient', '.', 'Charley', 'profanely', 'hinted', 'they', 'were', 'humbug', '.', 'Be', 'it']",a,[]
34,"['who', 'now', 'comes', 'along', ',', 'and', 'assisted', 'by', 'two', 'allies', ',', 'heavily', 'backs', 'the', 'grandissimus', ',', 'as', 'the', 'mariners', 'call', 'it', ',', 'and', 'with', 'bowed', 'shoulders', ',', 'staggers', 'off', 'with', 'it', 'as', 'if', 'he', 'were', 'a', 'grenadier', 'carrying', 'a', 'dead', 'comrade', 'from', 'the', 'field', '.', 'Extending', 'it', 'upon', 'the', 'forecastle', 'deck', ',', 'he', 'now', 'proceeds', 'cylindrically', 'to', 'remove', 'its', 'dark', 'pelt', ',', 'as', 'an', 'African', 'hunter', 'the', 'pelt', 'of', 'a', 'boa', '.', 'This', 'done', 'he', 'turns', 'the', 'pelt', 'inside', 'out', ',', 'like', 'a', 'pantaloon', 'leg', ';', 'gives', 'it', 'a', 'good', 'stretching', ',', 'so', 'as', 'almost', 'to', 'double', 'its', 'diameter', ';']",a,[]
35,"['the', 'same', ',', 'who', ',', 'when', 'on', 'the', 'last', 'day', 'the', 'three', 'men', 'were', 'tossed', 'from', 'out', 'of', 'the', 'rocking', 'boat', ',', 'was', 'dropped', 'astern', '.', 'So', ',', 'floating', 'on', 'the', 'margin', 'of', 'the', 'ensuing', 'scene', ',', 'and', 'in', 'full', 'sight', 'of', 'it', ',', 'when', 'the', 'halfspent', 'suction', 'of', 'the', 'sunk', 'ship', 'reached', 'me', ',', 'I', 'was', 'then', ',', 'but', 'slowly', ',', 'drawn', 'towards', 'the', 'closing', 'vortex', '.', 'When', 'I', 'reached', 'it', ',', 'it', 'had', 'subsided', 'to', 'a', 'creamy', 'pool', '.', 'Round', 'and', 'round', ',', 'then', ',', 'and', 'ever', 'contracting', 'towards', 'the', 'button-like', 'black', 'bubble', 'at', 'the', 'axis', 'of', 'that']",a,[]
36,"['long-pampered', 'Gabriel', ',', 'Michael', ',', 'and', 'Raphael', ',', 'against', 'your', 'coming', '.', 'Here', 'ye', 'strike', 'but', 'splintered', 'hearts', 'together', '--', 'there', ',', 'ye', 'shall', 'strike', 'unsplinterable', 'glasses', '!', 'EXTRACTS', '.', '``', 'And', 'God', 'created', 'great', 'whales', '.', ""''"", '--', 'GENESIS', '.', '``', 'Leviathan', 'maketh', 'a', 'path', 'to', 'shine', 'after', 'him', ';', 'One', 'would', 'think', 'the', 'deep', 'to', 'be', 'hoary', '.', ""''"", '--', 'JOB', '.', '``', 'Now', 'the', 'Lord', 'had', 'prepared', 'a', 'great', 'fish', 'to', 'swallow', 'up', 'Jonah', '.', ""''"", '--', 'JONAH', '.', '``', 'There', 'go', 'the', 'ships', ';', 'there', 'is', 'that', 'Leviathan', 'whom', 'thou', 'hast', 'made', 'to', 'play', 'therein', '.']",a,[]
37,"['.', 'Already', 'has', 'it', 'been', 'related', 'how', 'the', 'great', 'leviathan', 'is', 'afar', 'off', 'descried', 'from', 'the', 'mast-head', ';', 'how', 'he', 'is', 'chased', 'over', 'the', 'watery', 'moors', ',', 'and', 'slaughtered', 'in', 'the', 'valleys', 'of', 'the', 'deep', ';', 'how', 'he', 'is', 'then', 'towed', 'alongside', 'and', 'beheaded', ';', 'and', 'how', '(', 'on', 'the', 'principle', 'which', 'entitled', 'the', 'headsman', 'of', 'old', 'to', 'the', 'garments', 'in', 'which', 'the', 'beheaded', 'was', 'killed', ')', 'his', 'great', 'padded', 'surtout', 'becomes', 'the', 'property', 'of', 'his', 'executioner', ';', 'how', ',', 'in', 'due', 'time', ',', 'he', 'is', 'condemned', 'to', 'the', 'pots', ',', 'and', ',', 'like', 'Shadrach', ',', 'Meshach', ',', 'and', 'Abednego']",a,[]
38,"['the', 'Pequod', '?', ""''"", '``', 'Aye', ',', 'among', 'some', 'of', 'us', 'old', 'sailor', 'chaps', ',', 'he', 'goes', 'by', 'that', 'name', '.', 'Ye', ""hav'n't"", 'seen', 'him', 'yet', ',', 'have', 'ye', '?', ""''"", '``', 'No', ',', 'we', ""hav'n't"", '.', 'He', ""'s"", 'sick', 'they', 'say', ',', 'but', 'is', 'getting', 'better', ',', 'and', 'will', 'be', 'all', 'right', 'again', 'before', 'long', '.', ""''"", '``', 'All', 'right', 'again', 'before', 'long', '!', ""''"", 'laughed', 'the', 'stranger', ',', 'with', 'a', 'solemnly', 'derisive', 'sort', 'of', 'laugh', '.', '``', 'Look', 'ye', ';', 'when', 'Captain', 'Ahab', 'is', 'all', 'right', ',', 'then', 'this', 'left', 'arm', 'of', 'mine', 'will', 'be', 'all', 'right', ';']",a,[]
39,"['again', ',', 'and', 'instantly', 'from', 'the', 'three', 'mast-heads', 'three', 'shrieks', 'went', 'up', 'as', 'if', 'the', 'tongues', 'of', 'fire', 'had', 'voiced', 'it', '.', '``', 'Forehead', 'to', 'forehead', 'I', 'meet', 'thee', ',', 'this', 'third', 'time', ',', 'Moby', 'Dick', '!', 'On', 'deck', 'there', '!', '--', 'brace', 'sharper', 'up', ';', 'crowd', 'her', 'into', 'the', 'wind', ""'s"", 'eye', '.', ""He's"", 'too', 'far', 'off', 'to', 'lower', 'yet', ',', 'Mr.', 'Starbuck', '.', 'The', 'sails', 'shake', '!', 'Stand', 'over', 'that', 'helmsman', 'with', 'a', 'top-maul', '!', 'So', ',', 'so', ';', 'he', 'travels', 'fast', ',', 'and', 'I', 'must', 'down', '.', 'But', 'let', 'me', 'have', 'one', 'more', 'good', 'round', 'look', 'aloft']",a,[]
40,"['step', ',', 'like', 'Moorish', 'scimetars', 'in', 'scabbards', '.', 'But', ',', 'though', 'these', 'barbarians', 'dined', 'in', 'the', 'cabin', ',', 'and', 'nominally', 'lived', 'there', ';', 'still', ',', 'being', 'anything', 'but', 'sedentary', 'in', 'their', 'habits', ',', 'they', 'were', 'scarcely', 'ever', 'in', 'it', 'except', 'at', 'mealtimes', ',', 'and', 'just', 'before', 'sleeping-time', ',', 'when', 'they', 'passed', 'through', 'it', 'to', 'their', 'own', 'peculiar', 'quarters', '.', 'In', 'this', 'one', 'matter', ',', 'Ahab', 'seemed', 'no', 'exception', 'to', 'most', 'American', 'whale', 'captains', ',', 'who', ',', 'as', 'a', 'set', ',', 'rather', 'incline', 'to', 'the', 'opinion', 'that', 'by', 'rights', 'the', 'ship', ""'s"", 'cabin', 'belongs', 'to', 'them', ';', 'and', 'that', 'it', 'is']",a,[]
41,"['in', 'what', 'sign', 'will', 'the', 'sun', 'then', 'be', '?', 'The', 'horse-shoe', 'sign', ';', 'for', 'there', 'it', 'is', ',', 'right', 'opposite', 'the', 'gold', '.', 'And', 'what', ""'s"", 'the', 'horse-shoe', 'sign', '?', 'The', 'lion', 'is', 'the', 'horse-shoe', 'sign', '--', 'the', 'roaring', 'and', 'devouring', 'lion', '.', 'Ship', ',', 'old', 'ship', '!', 'my', 'old', 'head', 'shakes', 'to', 'think', 'of', 'thee', '.', ""''"", '``', 'There', ""'s"", 'another', 'rendering', 'now', ';', 'but', 'still', 'one', 'text', '.', 'All', 'sorts', 'of', 'men', 'in', 'one', 'kind', 'of', 'world', ',', 'you', 'see', '.', 'Dodge', 'again', '!', 'here', 'comes', 'Queequeg', '--', 'all', 'tattooing', '--', 'looks', 'like', 'the', 'signs', 'of', 'the', 'Zodiac']",a,[]
42,"['word', 'with', 'Starbuck', ',', 'the', 'chief', 'mate', '.', 'But', ',', 'at', 'last', ',', 'he', 'turned', 'to', 'his', 'comrade', ',', 'with', 'a', 'final', 'sort', 'of', 'look', 'about', 'him', ',', '--', ""''"", 'Captain', 'Bildad', '--', 'come', ',', 'old', 'shipmate', ',', 'we', 'must', 'go', '.', 'Back', 'the', 'main-yard', 'there', '!', 'Boat', 'ahoy', '!', 'Stand', 'by', 'to', 'come', 'close', 'alongside', ',', 'now', '!', 'Careful', ',', 'careful', '!', '--', 'come', ',', 'Bildad', ',', 'boy', '--', 'say', 'your', 'last', '.', 'Luck', 'to', 'ye', ',', 'Starbuck', '--', 'luck', 'to', 'ye', ',', 'Mr.', 'Stubb', '--', 'luck', 'to', 'ye', ',', 'Mr.', 'Flask', '--', 'good-bye', 'and', 'good', 'luck', 'to', 'ye']",a,[]
43,"['from', 'his', 'sickness', ',', 'a', 'wondrous', 'testimony', 'to', 'that', 'immortal', 'health', 'in', 'him', 'which', 'could', 'not', 'die', ',', 'or', 'be', 'weakened', '.', 'And', 'like', 'circles', 'on', 'the', 'water', ',', 'which', ',', 'as', 'they', 'grow', 'fainter', ',', 'expand', ';', 'so', 'his', 'eyes', 'seemed', 'rounding', 'and', 'rounding', ',', 'like', 'the', 'rings', 'of', 'Eternity', '.', 'An', 'awe', 'that', 'can', 'not', 'be', 'named', 'would', 'steal', 'over', 'you', 'as', 'you', 'sat', 'by', 'the', 'side', 'of', 'this', 'waning', 'savage', ',', 'and', 'saw', 'as', 'strange', 'things', 'in', 'his', 'face', ',', 'as', 'any', 'beheld', 'who', 'were', 'bystanders', 'when', 'Zoroaster', 'died', '.', 'For', 'whatever', 'is', 'truly', 'wondrous', 'and', 'fearful']",a,[]
44,"['few', 'of', 'them', ',', 'comparatively', ',', 'had', 'knowingly', 'seen', 'him', ';', 'while', 'the', 'number', 'who', 'as', 'yet', 'had', 'actually', 'and', 'knowingly', 'given', 'battle', 'to', 'him', ',', 'was', 'small', 'indeed', '.', 'For', ',', 'owing', 'to', 'the', 'large', 'number', 'of', 'whale-cruisers', ';', 'the', 'disorderly', 'way', 'they', 'were', 'sprinkled', 'over', 'the', 'entire', 'watery', 'circumference', ',', 'many', 'of', 'them', 'adventurously', 'pushing', 'their', 'quest', 'along', 'solitary', 'latitudes', ',', 'so', 'as', 'seldom', 'or', 'never', 'for', 'a', 'whole', 'twelvemonth', 'or', 'more', 'on', 'a', 'stretch', ',', 'to', 'encounter', 'a', 'single', 'news-telling', 'sail', 'of', 'any', 'sort', ';', 'the', 'inordinate', 'length', 'of', 'each', 'separate', 'voyage', ';', 'the', 'irregularity', 'of', 'the']",a,[]
45,"['sometimes', 'rendering', 'him', 'personal', 'homage', ',', 'as', 'to', 'a', 'god', '.', 'Such', 'things', 'may', 'seem', 'incredible', ';', 'but', ',', 'however', 'wondrous', ',', 'they', 'are', 'true', '.', 'Nor', 'is', 'the', 'history', 'of', 'fanatics', 'half', 'so', 'striking', 'in', 'respect', 'to', 'the', 'measureless', 'self-deception', 'of', 'the', 'fanatic', 'himself', ',', 'as', 'his', 'measureless', 'power', 'of', 'deceiving', 'and', 'bedevilling', 'so', 'many', 'others', '.', 'But', 'it', 'is', 'time', 'to', 'return', 'to', 'the', 'Pequod', '.', '``', 'I', 'fear', 'not', 'thy', 'epidemic', ',', 'man', ',', ""''"", 'said', 'Ahab', 'from', 'the', 'bulwarks', ',', 'to', 'Captain', 'Mayhew', ',', 'who', 'stood', 'in', 'the', 'boat', ""'s"", 'stern', ';', '``', 'come', 'on', 'board']",a,[]
46,"['lip', ',', 'and', 'hangs', 'there', 'like', 'a', 'leech', ',', 'till', 'the', 'mighty', 'brute', 'is', 'worried', 'to', 'death', '.', 'The', 'Killer', 'is', 'never', 'hunted', '.', 'I', 'never', 'heard', 'what', 'sort', 'of', 'oil', 'he', 'has', '.', 'Exception', 'might', 'be', 'taken', 'to', 'the', 'name', 'bestowed', 'upon', 'this', 'whale', ',', 'on', 'the', 'ground', 'of', 'its', 'indistinctness', '.', 'For', 'we', 'are', 'all', 'killers', ',', 'on', 'land', 'and', 'on', 'sea', ';', 'Bonapartes', 'and', 'Sharks', 'included', '.', 'BOOK', 'II', '.', '(', 'OCTAVO', ')', ',', 'CHAPTER', 'V', '.', '(', 'THRASHER', ')', '.', '--', 'This', 'gentleman', 'is', 'famous', 'for', 'his', 'tail', ',', 'which', 'he', 'uses', 'for', 'a', 'ferule', 'in']",a,[]
47,"['to', 'grasp', 'their', 'oars', 'and', 'stand', 'by', 'to', 'stern', '.', 'Now', ',', 'by', 'reason', 'of', 'this', 'timely', 'spinning', 'round', 'the', 'boat', 'upon', 'its', 'axis', ',', 'its', 'bow', ',', 'by', 'anticipation', ',', 'was', 'made', 'to', 'face', 'the', 'whale', ""'s"", 'head', 'while', 'yet', 'under', 'water', '.', 'But', 'as', 'if', 'perceiving', 'this', 'stratagem', ',', 'Moby', 'Dick', ',', 'with', 'that', 'malicious', 'intelligence', 'ascribed', 'to', 'him', ',', 'sidelingly', 'transplanted', 'himself', ',', 'as', 'it', 'were', ',', 'in', 'an', 'instant', ',', 'shooting', 'his', 'pleated', 'head', 'lengthwise', 'beneath', 'the', 'boat', '.', 'Through', 'and', 'through', ';', 'through', 'every', 'plank', 'and', 'each', 'rib', ',', 'it', 'thrilled', 'for', 'an', 'instant', ',']",a,[]
48,"['unfavourable', 'affair', '.', '*', '*', 'In', 'Sperm-whalemen', 'with', 'any', 'considerable', 'quantity', 'of', 'oil', 'on', 'board', ',', 'it', 'is', 'a', 'regular', 'semiweekly', 'duty', 'to', 'conduct', 'a', 'hose', 'into', 'the', 'hold', ',', 'and', 'drench', 'the', 'casks', 'with', 'sea-water', ';', 'which', 'afterwards', ',', 'at', 'varying', 'intervals', ',', 'is', 'removed', 'by', 'the', 'ship', ""'s"", 'pumps', '.', 'Hereby', 'the', 'casks', 'are', 'sought', 'to', 'be', 'kept', 'damply', 'tight', ';', 'while', 'by', 'the', 'changed', 'character', 'of', 'the', 'withdrawn', 'water', ',', 'the', 'mariners', 'readily', 'detect', 'any', 'serious', 'leakage', 'in', 'the', 'precious', 'cargo', '.', 'Now', ',', 'from', 'the', 'South', 'and', 'West', 'the', 'Pequod', 'was', 'drawing', 'nigh', 'to', 'Formosa', 'and']",a,[]
49,"['be', 'true', ';', 'what', 'disordered', 'slippery', 'decks', 'of', 'a', 'whale-ship', 'are', 'comparable', 'to', 'the', 'unspeakable', 'carrion', 'of', 'those', 'battle-fields', 'from', 'which', 'so', 'many', 'soldiers', 'return', 'to', 'drink', 'in', 'all', 'ladies', ""'"", 'plaudits', '?', 'And', 'if', 'the', 'idea', 'of', 'peril', 'so', 'much', 'enhances', 'the', 'popular', 'conceit', 'of', 'the', 'soldier', ""'s"", 'profession', ';', 'let', 'me', 'assure', 'ye', 'that', 'many', 'a', 'veteran', 'who', 'has', 'freely', 'marched', 'up', 'to', 'a', 'battery', ',', 'would', 'quickly', 'recoil', 'at', 'the', 'apparition', 'of', 'the', 'sperm', 'whale', ""'s"", 'vast', 'tail', ',', 'fanning', 'into', 'eddies', 'the', 'air', 'over', 'his', 'head', '.', 'For', 'what', 'are', 'the', 'comprehensible', 'terrors', 'of', 'man', 'compared']",a,[]
50,"['--', 'when', 'lo', '!', '--', 'a', 'sight', 'more', 'savage', 'than', 'the', 'embattled', 'teeth', 'of', 'sharks', '!', 'Caught', 'and', 'twisted', '--', 'corkscrewed', 'in', 'the', 'mazes', 'of', 'the', 'line', ',', 'loose', 'harpoons', 'and', 'lances', ',', 'with', 'all', 'their', 'bristling', 'barbs', 'and', 'points', ',', 'came', 'flashing', 'and', 'dripping', 'up', 'to', 'the', 'chocks', 'in', 'the', 'bows', 'of', 'Ahab', ""'s"", 'boat', '.', 'Only', 'one', 'thing', 'could', 'be', 'done', '.', 'Seizing', 'the', 'boat-knife', ',', 'he', 'critically', 'reached', 'within', '--', 'through', '--', 'and', 'then', ',', 'without', '--', 'the', 'rays', 'of', 'steel', ';', 'dragged', 'in', 'the', 'line', 'beyond', ',', 'passed', 'it', ',', 'inboard', ',', 'to', 'the', 'bowsman', ',']",a,[]
51,"['the', 'surface', ';', 'then', 'rise', 'again', ',', 'to', 'sink', 'for', 'evermore', '.', 'So', 'with', 'Moby', 'Dick', '--', 'two', 'days', 'he', ""'s"", 'floated', '--', 'tomorrow', 'will', 'be', 'the', 'third', '.', 'Aye', ',', 'men', ',', 'he', ""'ll"", 'rise', 'once', 'more', ',', '--', 'but', 'only', 'to', 'spout', 'his', 'last', '!', 'D', ""'ye"", 'feel', 'brave', 'men', ',', 'brave', '?', ""''"", '``', 'As', 'fearless', 'fire', ',', ""''"", 'cried', 'Stubb', '.', '``', 'And', 'as', 'mechanical', ',', ""''"", 'muttered', 'Ahab', '.', 'Then', 'as', 'the', 'men', 'went', 'forward', ',', 'he', 'muttered', 'on', ':', '``', 'The', 'things', 'called', 'omens', '!', 'And', 'yesterday', 'I', 'talked', 'the', 'same', 'to', 'Starbuck', 'there']",a,[]
52,"[',', 'suspended', 'from', 'a', 'bough', ',', 'the', 'terrific', 'lower', 'jaw', 'vibrated', 'over', 'all', 'the', 'devotees', ',', 'like', 'the', 'hair-hung', 'sword', 'that', 'so', 'affrighted', 'Damocles', '.', 'It', 'was', 'a', 'wondrous', 'sight', '.', 'The', 'wood', 'was', 'green', 'as', 'mosses', 'of', 'the', 'Icy', 'Glen', ';', 'the', 'trees', 'stood', 'high', 'and', 'haughty', ',', 'feeling', 'their', 'living', 'sap', ';', 'the', 'industrious', 'earth', 'beneath', 'was', 'as', 'a', 'weaver', ""'s"", 'loom', ',', 'with', 'a', 'gorgeous', 'carpet', 'on', 'it', ',', 'whereof', 'the', 'ground-vine', 'tendrils', 'formed', 'the', 'warp', 'and', 'woof', ',', 'and', 'the', 'living', 'flowers', 'the', 'figures', '.', 'All', 'the', 'trees', ',', 'with', 'all', 'their', 'laden', 'branches', ';', 'all']",a,[]
53,"['oath', 'when', 'God', ""'s"", 'burning', 'finger', 'has', 'been', 'laid', 'on', 'the', 'ship', ';', 'when', 'His', ""''"", 'Mene', ',', 'Mene', ',', 'Tekel', 'Upharsin', ""''"", 'has', 'been', 'woven', 'into', 'the', 'shrouds', 'and', 'the', 'cordage', '.', 'While', 'this', 'pallidness', 'was', 'burning', 'aloft', ',', 'few', 'words', 'were', 'heard', 'from', 'the', 'enchanted', 'crew', ';', 'who', 'in', 'one', 'thick', 'cluster', 'stood', 'on', 'the', 'forecastle', ',', 'all', 'their', 'eyes', 'gleaming', 'in', 'that', 'pale', 'phosphorescence', ',', 'like', 'a', 'far', 'away', 'constellation', 'of', 'stars', '.', 'Relieved', 'against', 'the', 'ghostly', 'light', ',', 'the', 'gigantic', 'jet', 'negro', ',', 'Daggoo', ',', 'loomed', 'up', 'to', 'thrice', 'his', 'real', 'stature', ',', 'and', 'seemed', 'the']",a,[]
54,"[';', 'yet', 'now', 'that', 'a', 'Sperm', 'Whale', 'had', 'been', 'brought', 'alongside', 'and', 'beheaded', ',', 'to', 'the', 'surprise', 'of', 'all', ',', 'the', 'announcement', 'was', 'made', 'that', 'a', 'Right', 'Whale', 'should', 'be', 'captured', 'that', 'day', ',', 'if', 'opportunity', 'offered', '.', 'Nor', 'was', 'this', 'long', 'wanting', '.', 'Tall', 'spouts', 'were', 'seen', 'to', 'leeward', ';', 'and', 'two', 'boats', ',', 'Stubb', ""'s"", 'and', 'Flask', ""'s"", ',', 'were', 'detached', 'in', 'pursuit', '.', 'Pulling', 'further', 'and', 'further', 'away', ',', 'they', 'at', 'last', 'became', 'almost', 'invisible', 'to', 'the', 'men', 'at', 'the', 'mast-head', '.', 'But', 'suddenly', 'in', 'the', 'distance', ',', 'they', 'saw', 'a', 'great', 'heap', 'of', 'tumultuous', 'white', 'water']",a,[]
55,"['intent', 'on', 'spying', 'out', 'more', 'whales', ',', 'which', ',', 'if', 'caught', ',', 'infallibly', 'will', 'again', 'soil', 'the', 'old', 'oaken', 'furniture', ',', 'and', 'drop', 'at', 'least', 'one', 'small', 'grease-spot', 'somewhere', '.', 'Yes', ';', 'and', 'many', 'is', 'the', 'time', ',', 'when', ',', 'after', 'the', 'severest', 'uninterrupted', 'labors', ',', 'which', 'know', 'no', 'night', ';', 'continuing', 'straight', 'through', 'for', 'ninety-six', 'hours', ';', 'when', 'from', 'the', 'boat', ',', 'where', 'they', 'have', 'swelled', 'their', 'wrists', 'with', 'all', 'day', 'rowing', 'on', 'the', 'Line', ',', '--', 'they', 'only', 'step', 'to', 'the', 'deck', 'to', 'carry', 'vast', 'chains', ',', 'and', 'heave', 'the', 'heavy', 'windlass', ',', 'and', 'cut', 'and', 'slash', ',']",a,[]
